iter	Passed	Remaining
354	48943	1329749
355	49102	1330169
356	49258	1330519
357	49406	1330655
358	49542	1330468
359	49688	1330555
360	49835	1330638
361	49972	1330481
362	50100	1330074
363	50251	1330290
364	50390	1330176
365	50557	1330794
366	50703	1330868
367	50848	1330895
368	50981	1330629
369	51122	1330554
370	51264	1330531
371	51392	1330127
372	51541	1330262
373	51669	1329871
374	51827	1330235
375	51988	1330680
376	52148	1331096
377	52298	1331247
378	52439	1331198
379	52574	1330964
380	52706	1330670
381	52848	1330622
382	52991	1330607
383	53129	1330451
384	53281	1330660
385	53421	1330554
386	53598	1331363
387	53750	1331560
388	53887	1331406
389	54038	1331575
390	54193	1331830
391	54334	1331742
392	54478	1331751
393	54603	1331262
394	54748	1331296
395	54880	1330986
396	55020	1330879
397	55161	1330802
398	55307	1330848
399	55460	1331044
400	55571	1330241
401	55734	1330690
402	55884	1330826
403	56026	1330767
404	56161	1330548
405	56300	1330410
406	56435	1330185
407	56586	1330347
408	56736	1330462
409	56883	1330526
410	57022	1330377
411	57168	1330405
412	57306	1330256
413	57448	1330187
414	57578	1329857
415	57698	1329286
416	57860	1329682
417	58001	1329601
418	58149	1329661
419	58261	1328912
420	58371	1328122
421	58476	1327223
422	58583	1326378
423	58725	1326306
424	58827	1325354
425	58953	1324928
426	59069	1324284
427	59187	1323690
428	59335	1323768
429	59495	1324114
430	59638	1324089
431	59788	1324196
432	59922	1323974
433	60063	1323897
434	60208	1323885
435	60353	1323901
436	60481	1323532
437	60603	1323035
438	60750	1323096
439	60898	1323149
440	61033	1322953
441	61204	1323505
442	61372	1324017
443	61501	1323672
444	61667	1324114
445	61812	1324111
446	61971	1324416
447	62124	1324582
448	62290	1325018
449	62434	1324998
450	62586	1325144
451	62734	1325206
452	62868	1324966
453	62972	1324089
454	63105	1323824
455	63259	1324010
456	63437	1324682
457	63607	1325201
458	63747	1325079
459	63900	1325243
460	64063	1325594
461	64200	1325421
462	64327	1325027
463	64469	1324969
464	64620	1325067
465	64772	1325201
466	64916	1325149
467	65084	1325612
468	65237	1325751
469	65389	1325884
470	65536	1325887
471	65671	1325670
472	65829	1325922
473	65992	1326253
474	66121	1325902
475	66220	1324961
476	66334	1324328
477	66463	1323987
478	66557	1322949
479	66639	1321685
480	66730	1320605
481	66827	1319630
482	66966	1319513
483	67064	1318557
484	67212	1318612
485	67361	1318682
486	67467	1317903
487	67610	1317854
488	67766	1318042
489	67910	1318012
490	68019	1317298
491	68159	1317189
492	68317	1317423
493	68450	1317184
494	68604	1317344
495	68761	1317559
496	68892	1317267
497	69057	1317634
498	69166	1316940
499	69270	1316136
500	69361	1315091
501	69458	1314172
502	69570	1313531
503	69666	1312614
504	69792	1312236
505	69902	1311574
506	69999	1310657
507	70088	1309604
508	70253	1309966
509	70413	1310243
510	70553	1310139
511	70662	1309472
512	70771	1308797
513	70907	1308619
514	71014	1307903
515	71116	1307111
516	71214	1306249
517	71322	1305562
518	71465	1305526
519	71602	1305375
520	71702	1304551
521	71835	1304315
522	71929	1303393
523	72049	1302945
524	72146	1302077
525	72243	1301208
526	72349	1300504
527	72465	1299990
528	72571	1299282
529	72673	1298519
530	72769	1297659
531	72868	1296831
532	72989	1296419
533	73126	1296286
534	73282	1296483
535	73432	1296579
536	73583	1296686
537	73739	1296879
538	73872	1296676
539	74008	1296519
540	74168	1296788
541	74323	1296958
542	74432	1296337
543	74531	1295536
544	74628	1294703
545	74774	1294723
546	74925	1294833
547	75081	1295026
548	75208	1294704
549	75301	1293809
550	75392	1292894
551	75497	1292203
552	75624	1291905
553	75788	1292234
554	75901	1291685
555	76019	1291232
556	76141	1290849
557	76268	1290553
558	76424	1290745
559	76525	1289995
560	76662	1289869
561	76781	1289437
562	76876	1288598
563	77034	1288818
564	77165	1288599
565	77307	1288549
566	77439	1288329
567	77591	1288454
568	77730	1288350
569	77882	1288477
570	78041	1288714
571	78190	1288772
572	78318	1288497
573	78459	1288430
574	78607	1288474
575	78763	1288656
576	78900	1288522
577	79042	1288469
578	79173	1288247
579	79314	1288178
580	79443	1287915
581	79586	1287877
582	79727	1287805
583	79860	1287608
584	80006	1287622
585	80148	1287575
586	80278	1287330
587	80425	1287354
588	80578	1287483
589	80724	1287490
590	80882	1287688
591	81029	1287709
592	81191	1287979
593	81330	1287874
594	81479	1287918
595	81614	1287750
596	81774	1287985
597	81923	1288038
598	82077	1288161
599	82177	1287443
600	82314	1287304
601	82463	1287358
602	82604	1287283
603	82719	1286805
604	82842	1286456
605	82974	1286239
606	83102	1285967
607	83266	1286252
608	83397	1286022
609	83540	1285979
610	83694	1286104
611	83842	1286134
612	83982	1286047
613	84121	1285936
614	84273	1286021
615	84425	1286111
616	84543	1285695
617	84696	1285799
618	84850	1285921
619	85022	1286307
620	85162	1286213
621	85331	1286552
622	85493	1286798
623	85642	1286830
624	85779	1286688
625	85903	1286363
626	86050	1286370
627	86185	1286200
628	86301	1285738
629	86430	1285483
630	86534	1284857
631	86670	1284699
632	86811	1284611
633	86954	1284574
634	87106	1284648
635	87238	1284432
636	87349	1283907
637	87463	1283442
638	87610	1283445
639	87759	1283477
640	87905	1283469
641	88035	1283235
642	88244	1284146
643	88456	1285086
644	88601	1285065
645	88709	1284508
646	88811	1283853
647	88932	1283482
648	89048	1283042
649	89148	1282369
650	89265	1281946
651	89410	1281909
652	89523	1281429
653	89654	1281216
654	89781	1280925
655	89902	1280569
656	90000	1279871
657	90146	1279861
658	90265	1279468
659	90412	1279472
660	90579	1279756
661	90731	1279834
662	90878	1279833
663	91015	1279693
664	91178	1279921
665	91329	1279978
666	91509	1280451
667	91638	1280189
668	91775	1280053
669	91920	1280023
670	92073	1280103
671	92204	1279891
672	92376	1280225
673	92531	1280336
674	92655	1280012
675	92808	1280092
676	92958	1280133
677	93121	1280351
678	93289	1280638
679	93422	1280442
680	93543	1280082
681	93672	1279823
682	93781	1279299
683	93891	1278786
684	94028	1278655
685	94165	1278509
686	94279	1278063
687	94407	1277795
688	94523	1277374
689	94645	1277031
690	94794	1277057
691	94906	1276571
692	95039	1276386
693	95188	1276402
694	95302	1275959
695	95430	1275691
696	95536	1275147
697	95667	1274923
698	95798	1274715
699	95920	1274370
700	96044	1274062
701	96147	1273475
702	96317	1273769
703	96439	1273440
704	96556	1273043
705	96714	1273184
706	96867	1273248
707	97015	1273257
708	97165	1273293
709	97328	1273492
710	97499	1273802
711	97659	1273963
712	97795	1273814
713	97946	1273853
714	98081	1273688
715	98239	1273824
716	98335	1273144
717	98476	1273061
718	98623	1273056
719	98716	1272339
720	98853	1272212
721	98965	1271749
722	99111	1271728
723	99252	1271634
724	99395	1271573
725	99544	1271588
726	99685	1271499
727	99828	1271438
728	99975	1271432
729	100109	1271256
730	100253	1271203
731	100402	1271220
732	100496	1270533
733	100630	1270352
734	100780	1270380
735	100924	1270330
736	101029	1269790
737	101167	1269664
738	101281	1269235
739	101376	1268580
740	101526	1268605
741	101676	1268625
742	101827	1268666
743	101930	1268097
744	102068	1267981
745	102204	1267833
746	102348	1267782
747	102498	1267800
748	102642	1267752
749	102789	1267738
750	102925	1267593
751	103027	1267021
752	103174	1267007
753	103313	1266892
754	103462	1266900
755	103619	1267005
756	103759	1266904
757	103903	1266857
758	104052	1266862
759	104195	1266793
760	104339	1266749
761	104472	1266563
762	104639	1266785
763	104779	1266683
764	104925	1266651
765	105053	1266397
766	105182	1266170
767	105326	1266114
768	105476	1266129
769	105618	1266050
770	105764	1266013
771	105923	1266142
772	106074	1266172
773	106220	1266138
774	106353	1265944
775	106516	1266118
776	106658	1266037
777	106798	1265928
778	106951	1265982
779	107085	1265800
780	107238	1265854
781	107396	1265955
782	107526	1265735
783	107616	1265039
784	107772	1265120
785	107917	1265081
786	108018	1264514
787	108181	1264679
788	108324	1264610
789	108481	1264703
790	108610	1264473
791	108739	1264233
792	108899	1264357
793	109035	1264204
794	109178	1264132
795	109309	1263919
796	109454	1263878
797	109584	1263659
798	109724	1263549
799	109861	1263405
800	109994	1263224
801	110139	1263166
802	110264	1262887
803	110407	1262821
804	110543	1262665
805	110676	1262485
806	110797	1262158
807	110929	1261956
808	111060	1261757
809	111194	1261579
810	111331	1261440
811	111470	1261316
812	111608	1261190
813	111745	1261052
814	111893	1261028
815	112041	1261015
816	112189	1261002
817	112329	1260894
818	112454	1260612
819	112606	1260639
820	112750	1260583
821	112884	1260404
822	113024	1260303
823	113160	1260150
824	113292	1259945
825	113431	1259834
826	113585	1259876
827	113716	1259670
828	113852	1259517
829	114001	1259509
830	114152	1259519
831	114294	1259439
832	114438	1259378
833	114587	1259363
834	114730	1259289
835	114873	1259211
836	115021	1259188
837	115149	1258951
838	115275	1258682
839	115406	1258481
840	115556	1258478
841	115688	1258285
842	115817	1258051
843	115951	1257881
844	116096	1257831
845	116232	1257669
846	116372	1257567
847	116519	1257535
848	116656	1257391
849	116752	1256804
850	116838	1256111
851	116924	1255433
852	117015	1254795
853	117110	1254204
854	117215	1253722
855	117367	1253747
856	117514	1253711
857	117665	1253731
858	117815	1253731
859	117952	1253587
860	118103	1253594
861	118244	1253501
862	118380	1253347
863	118518	1253227
864	118663	1253171
865	118801	1253043
866	118947	1252997
867	119092	1252939
868	119250	1253022
869	119385	1252861
870	119516	1252664
871	119658	1252569
872	119801	1252492
873	119940	1252372
874	120090	1252372
875	120236	1252324
876	120379	1252246
877	120533	1252285
878	120684	1252285
879	120818	1252114
880	120958	1252009
881	121097	1251885
882	121237	1251780
883	121387	1251771
884	121526	1251652
885	121674	1251631
886	121825	1251633
887	121967	1251536
888	122107	1251425
889	122247	1251323
890	122371	1251047
891	122508	1250904
892	122647	1250789
893	122783	1250635
894	122924	1250529
895	123065	1250434
896	123203	1250300
897	123340	1250165
898	123484	1250090
899	123622	1249958
900	123760	1249833
901	123905	1249766
902	124042	1249624
903	124175	1249445
904	124294	1249128
905	124434	1249011
906	124570	1248861
907	124711	1248761
908	124843	1248570
909	124997	1248597
910	125133	1248446
911	125269	1248300
912	125413	1248228
913	125593	1248516
914	125720	1248277
915	125863	1248193
916	126007	1248116
917	126144	1247976
918	126283	1247853
919	126419	1247703
920	126567	1247673
921	126703	1247516
922	126842	1247394
923	126982	1247290
924	127125	1247204
925	127251	1246956
926	127382	1246753
927	127513	1246553
928	127707	1246971
929	127837	1246757
930	127963	1246508
931	128102	1246384
932	128243	1246287
933	128384	1246182
934	128527	1246098
935	128668	1245999
936	128803	1245837
937	128935	1245643
938	129081	1245585
939	129216	1245424
940	129372	1245463
941	129520	1245431
942	129667	1245380
943	129812	1245321
944	129952	1245210
945	130092	1245094
946	130228	1244936
947	130358	1244731
948	130485	1244498
949	130627	1244398
950	130777	1244377
951	130916	1244261
952	131051	1244092
953	131193	1244004
954	131322	1243780
955	131441	1243473
956	131580	1243342
957	131725	1243280
958	131866	1243176
959	132012	1243121
960	132155	1243032
961	132301	1242976
962	132443	1242880
963	132590	1242825
964	132724	1242661
965	132872	1242619
966	133019	1242567
967	133161	1242474
968	133299	1242339
969	133430	1242140
970	133577	1242094
971	133725	1242053
972	133868	1241966
973	134010	1241866
974	134145	1241702
975	134298	1241712
976	134431	1241526
977	134569	1241399
978	134704	1241235
979	134840	1241082
980	134972	1240895
981	135114	1240796
982	135249	1240638
983	135400	1240619
984	135570	1240778
985	135710	1240666
986	135841	1240466
987	135986	1240398
988	136128	1240296
989	136270	1240202
990	136404	1240025
991	136532	1239806
992	136682	1239778
993	136816	1239610
994	136964	1239560
995	137110	1239498
996	137237	1239270
997	137373	1239110
998	137513	1238993
999	137648	1238839
1000	137804	1238866
1001	137938	1238695
1002	138085	1238638
1003	138227	1238541
1004	138356	1238325
1005	138490	1238150
1006	138620	1237944
1007	138745	1237700
1008	138887	1237603
1009	139020	1237421
1010	139177	1237457
1011	139307	1237245
1012	139453	1237189
1013	139594	1237079
1014	139725	1236880
1015	139860	1236718
1016	139996	1236570
1017	140136	1236447
1018	140269	1236270
1019	140403	1236100
1020	140531	1235878
1021	140674	1235792
1022	140814	1235668
1023	140955	1235563
1024	141084	1235353
1025	141234	1235318
1026	141375	1235212
1027	141499	1234953
1028	141653	1234960
1029	141776	1234696
1030	141905	1234484
1031	142039	1234312
1032	142172	1234131
1033	142318	1234072
1034	142450	1233880
1035	142604	1233885
1036	142724	1233599
1037	142862	1233460
1038	143001	1233338
1039	143117	1233011
1040	143253	1232860
1041	143374	1232580
1042	143513	1232451
1043	143654	1232349
1044	143790	1232196
1045	143938	1232147
1046	144070	1231961
1047	144215	1231885
1048	144355	1231766
1049	144504	1231726
1050	144645	1231618
1051	144784	1231490
1052	144920	1231341
1053	145057	1231200
1054	145191	1231027
1055	145330	1230902
1056	145485	1230918
1057	145616	1230717
1058	145735	1230427
1059	145898	1230502
1060	146031	1230325
1061	146157	1230093
1062	146272	1229765
1063	146376	1229342
1064	146517	1229237
1065	146615	1228760
1066	146752	1228621
1067	146904	1228608
1068	147053	1228562
1069	147194	1228455
1070	147340	1228391
1071	147487	1228329
1072	147637	1228292
1073	147787	1228261
1074	147918	1228069
1075	148064	1228000
1076	148203	1227875
1077	148342	1227744
1078	148509	1227853
1079	148650	1227746
1080	148787	1227603
1081	148931	1227515
1082	149076	1227440
1083	149229	1227424
1084	149382	1227416
1085	149520	1227276
1086	149672	1227260
1087	149808	1227105
1088	149970	1227171
1089	150110	1227050
1090	150253	1226954
1091	150397	1226868
1092	150534	1226727
1093	150672	1226593
1094	150811	1226462
1095	150958	1226403
1096	151104	1226330
1097	151244	1226206
1098	151387	1226111
1099	151542	1226113
1100	151690	1226061
1101	151841	1226031
1102	151986	1225946
1103	152127	1225839
1104	152266	1225710
1105	152405	1225586
1106	152551	1225512
1107	152696	1225427
1108	152852	1225442
1109	152988	1225287
1110	153130	1225181
1111	153270	1225063
1112	153398	1224844
1113	153550	1224820
1114	153696	1224744
1115	153856	1224787
1116	153998	1224677
1117	154159	1224726
1118	154299	1224607
1119	154443	1224518
1120	154608	1224594
1121	154756	1224532
1122	154899	1224433
1123	155050	1224400
1124	155186	1224246
1125	155320	1224077
1126	155491	1224204
1127	155616	1223964
1128	155746	1223761
1129	155881	1223601
1130	156013	1223414
1131	156159	1223342
1132	156302	1223241
1133	156435	1223063
1134	156579	1222973
1135	156723	1222882
1136	156851	1222672
1137	157001	1222628
1138	157139	1222487
1139	157275	1222333
1140	157403	1222117
1141	157556	1222099
1142	157689	1221919
1143	157820	1221727
1144	157968	1221669
1145	158115	1221603
1146	158259	1221509
1147	158388	1221305
1148	158532	1221214
1149	158681	1221161
1150	158787	1220771
1151	158925	1220636
1152	159066	1220525
1153	159197	1220330
1154	159337	1220206
1155	159487	1220165
1156	159626	1220034
1157	159768	1219927
1158	159911	1219828
1159	160057	1219749
1160	160196	1219619
1161	160326	1219421
1162	160456	1219221
1163	160587	1219027
1164	160733	1218955
1165	160874	1218836
1166	161004	1218639
1167	161144	1218514
1168	161278	1218352
1169	161423	1218263
1170	161572	1218207
1171	161713	1218095
1172	161839	1217869
1173	161986	1217797
1174	162122	1217646
1175	162264	1217536
1176	162397	1217362
1177	162518	1217097
1178	162667	1217042
1179	162803	1216886
1180	162934	1216693
1181	163072	1216560
1182	163228	1216553
1183	163345	1216258
1184	163477	1216078
1185	163605	1215868
1186	163742	1215723
1187	163864	1215469
1188	164013	1215410
1189	164149	1215260
1190	164336	1215480
1191	164488	1215450
1192	164634	1215367
1193	164772	1215235
1194	164918	1215154
1195	165050	1214973
1196	165187	1214826
1197	165332	1214738
1198	165480	1214674
1199	165608	1214459
1200	165748	1214340
1201	165881	1214165
1202	166023	1214058
1203	166152	1213851
1204	166291	1213723
1205	166427	1213567
1206	166564	1213426
1207	166673	1213073
1208	166819	1212991
1209	166949	1212799
1210	167084	1212641
1211	167232	1212575
1212	167372	1212448
1213	167535	1212491
1214	167690	1212474
1215	167829	1212345
1216	167975	1212265
1217	168112	1212124
1218	168254	1212013
1219	168394	1211885
1220	168536	1211778
1221	168690	1211757
1222	168834	1211659
1223	168981	1211584
1224	169111	1211390
1225	169254	1211286
1226	169387	1211111
1227	169542	1211095
1228	169678	1210944
1229	169805	1210729
1230	169940	1210569
1231	170076	1210411
1232	170215	1210286
1233	170355	1210156
1234	170484	1209959
1235	170635	1209909
1236	170764	1209709
1237	170902	1209569
1238	171024	1209315
1239	171135	1208989
1240	171260	1208757
1241	171391	1208573
1242	171524	1208396
1243	171683	1208407
1244	171814	1208222
1245	171950	1208069
1246	172088	1207928
1247	172224	1207782
1248	172340	1207486
1249	172489	1207429
1250	172623	1207258
1251	172767	1207165
1252	172895	1206956
1253	173039	1206859
1254	173169	1206669
1255	173308	1206536
1256	173450	1206426
1257	173586	1206277
1258	173732	1206190
1259	173871	1206064
1260	173993	1205813
1261	174115	1205566
1262	174249	1205399
1263	174389	1205275
1264	174523	1205110
1265	174670	1205031
1266	174808	1204892
1267	174939	1204709
1268	175074	1204549
1269	175210	1204401
1270	175351	1204282
1271	175493	1204170
1272	175623	1203977
1273	175751	1203772
1274	175878	1203562
1275	176010	1203384
1276	176146	1203233
1277	176276	1203040
1278	176404	1202829
1279	176556	1202790
1280	176687	1202605
1281	176847	1202616
1282	176984	1202474
1283	177121	1202329
1284	177247	1202113
1285	177373	1201891
1286	177520	1201816
1287	177655	1201656
1288	177772	1201380
1289	177927	1201355
1290	178069	1201245
1291	178147	1200702
1292	178274	1200494
1293	178409	1200337
1294	178551	1200222
1295	178692	1200109
1296	178835	1200004
1297	178985	1199948
1298	179120	1199791
1299	179244	1199561
1300	179368	1199325
1301	179502	1199167
1302	179639	1199019
1303	179771	1198841
1304	179902	1198659
1305	180052	1198604
1306	180194	1198492
1307	180335	1198375
1308	180476	1198258
1309	180609	1198087
1310	180729	1197835
1311	180859	1197645
1312	181001	1197534
1313	181132	1197349
1314	181270	1197210
1315	181373	1196847
1316	181525	1196799
1317	181657	1196622
1318	181788	1196437
1319	181924	1196289
1320	182069	1196198
1321	182214	1196110
1322	182342	1195910
1323	182488	1195820
1324	182620	1195648
1325	182754	1195481
1326	182878	1195256
1327	183022	1195156
1328	183162	1195034
1329	183290	1194835
1330	183429	1194701
1331	183563	1194543
1332	183695	1194367
1333	183837	1194252
1334	183982	1194165
1335	184130	1194091
1336	184268	1193953
1337	184405	1193813
1338	184532	1193604
1339	184659	1193397
1340	184796	1193255
1341	184931	1193097
1342	185074	1192990
1343	185197	1192758
1344	185366	1192822
1345	185499	1192652
1346	185626	1192449
1347	185759	1192278
1348	185902	1192173
1349	186033	1191989
1350	186173	1191866
1351	186313	1191742
1352	186444	1191560
1353	186581	1191418
1354	186734	1191381
1355	186873	1191250
1356	187025	1191203
1357	187160	1191049
1358	187303	1190942
1359	187456	1190898
1360	187602	1190816
1361	187744	1190699
1362	187869	1190482
1363	187998	1190287
1364	188144	1190204
1365	188261	1189933
1366	188416	1189902
1367	188543	1189696
1368	188670	1189491
1369	188779	1189171
1370	188917	1189034
1371	189045	1188836
1372	189184	1188704
1373	189318	1188544
1374	189456	1188406
1375	189614	1188395
1376	189752	1188259
1377	189908	1188237
1378	190051	1188130
1379	190192	1188015
1380	190329	1187868
1381	190474	1187779
1382	190627	1187734
1383	190780	1187689
1384	190920	1187569
1385	191068	1187490
1386	191212	1187392
1387	191369	1187370
1388	191538	1187430
1389	191689	1187373
1390	191836	1187287
1391	191982	1187199
1392	192131	1187135
1393	192270	1187000
1394	192404	1186840
1395	192551	1186759
1396	192789	1187236
1397	192938	1187165
1398	193087	1187097
1399	193244	1187074
1400	193395	1187017
1401	193542	1186932
1402	193700	1186917
1403	193827	1186707
1404	193952	1186490
1405	194086	1186332
1406	194211	1186114
1407	194346	1185957
1408	194492	1185865
1409	194629	1185723
1410	194769	1185595
1411	194898	1185405
1412	195023	1185182
1413	195160	1185039
1414	195304	1184937
1415	195430	1184725
1416	195595	1184751
1417	195747	1184699
1418	195896	1184627
1419	196033	1184481
1420	196162	1184293
1421	196302	1184163
1422	196445	1184056
1423	196587	1183941
1424	196718	1183759
1425	196876	1183745
1426	196993	1183477
1427	197124	1183298
1428	197257	1183128
1429	197410	1183083
1430	197540	1182895
1431	197689	1182822
1432	197834	1182727
1433	197976	1182613
1434	198079	1182264
1435	198212	1182094
1436	198330	1181840
1437	198468	1181701
1438	198602	1181540
1439	198734	1181365
1440	198872	1181230
1441	199021	1181155
1442	199175	1181113
1443	199318	1181004
1444	199448	1180818
1445	199583	1180659
1446	199731	1180583
1447	199847	1180315
1448	199999	1180260
1449	200124	1180047
1450	200259	1179889
1451	200404	1179789
1452	200534	1179606
1453	200666	1179431
1454	200809	1179322
1455	200949	1179199
1456	201093	1179097
1457	201231	1178957
1458	201369	1178817
1459	201503	1178659
1460	201639	1178510
1461	201769	1178321
1462	201911	1178206
1463	202053	1178095
1464	202197	1177990
1465	202331	1177829
1466	202465	1177666
1467	202593	1177468
1468	202694	1177119
1469	202792	1176749
1470	202880	1176318
1471	203025	1176222
1472	203175	1176156
1473	203300	1175940
1474	203411	1175651
1475	203548	1175504
1476	203677	1175315
1477	203821	1175212
1478	203964	1175106
1479	204102	1174967
1480	204255	1174917
1481	204395	1174791
1482	204534	1174662
1483	204672	1174520
1484	204815	1174412
1485	204956	1174293
1486	205097	1174174
1487	205242	1174076
1488	205378	1173927
1489	205515	1173781
1490	205658	1173671
1491	205788	1173489
1492	205917	1173300
1493	206055	1173166
1494	206193	1173028
1495	206354	1173019
