iter	RMSE	Poisson
933	10.05213646	-14.87175512
934	10.05212861	-14.87181864
935	10.05211924	-14.8719009
936	10.05211276	-14.87194171
937	10.05210268	-14.87203536
938	10.05209108	-14.87214713
939	10.05207968	-14.87225335
940	10.05206973	-14.87232802
941	10.05205902	-14.87242933
942	10.05204943	-14.87250059
943	10.05204175	-14.87255635
944	10.05203147	-14.87263837
945	10.05202373	-14.872702
946	10.05201138	-14.87281665
947	10.05200409	-14.87286795
948	10.05199466	-14.87294722
949	10.05198457	-14.87304775
950	10.05197132	-14.87318924
951	10.05196032	-14.87328679
952	10.05195021	-14.87339968
953	10.05194118	-14.87347634
954	10.05193535	-14.87351442
955	10.05193147	-14.87351887
956	10.05192188	-14.87364161
957	10.05191086	-14.87374635
958	10.05190272	-14.87382133
959	10.05187705	-14.8741315
960	10.05186791	-14.8742106
961	10.05185458	-14.87435355
962	10.05184092	-14.87448928
963	10.05183037	-14.87459476
964	10.05182214	-14.87466214
965	10.0518081	-14.87476183
966	10.05179788	-14.87485558
967	10.05178772	-14.8749866
968	10.05177747	-14.87508377
969	10.05176607	-14.87519849
970	10.05174058	-14.87550149
971	10.05173138	-14.87559485
972	10.05171751	-14.87572084
973	10.05170544	-14.8758344
974	10.05169615	-14.87591676
975	10.05168566	-14.87601044
976	10.051673	-14.87612839
977	10.05166228	-14.87621295
978	10.0516535	-14.87628245
979	10.05164223	-14.87639124
980	10.05162884	-14.87650118
981	10.05161784	-14.87660566
982	10.05160605	-14.87671782
983	10.05159731	-14.87679251
984	10.05158924	-14.87685413
985	10.05157872	-14.87694937
986	10.05156566	-14.87709052
987	10.05155296	-14.87722846
988	10.05154567	-14.87731274
989	10.05152161	-14.87759271
990	10.0515116	-14.87768381
991	10.05149418	-14.87785102
992	10.05148257	-14.87795466
993	10.05147182	-14.87804275
994	10.05146131	-14.87813048
995	10.05144854	-14.87824116
996	10.05143629	-14.87833882
997	10.05142381	-14.87844273
998	10.05141372	-14.87852693
999	10.05140475	-14.87860332
1000	10.0513953	-14.87868419
1001	10.05138785	-14.87874365
1002	10.05137452	-14.87883814
1003	10.05136292	-14.87891616
1004	10.0513525	-14.87901302
1005	10.05134089	-14.87912966
1006	10.05133145	-14.8792182
1007	10.05132224	-14.87929379
1008	10.0513126	-14.87938297
1009	10.05130199	-14.87948496
1010	10.05128883	-14.87961927
1011	10.0512781	-14.87971617
1012	10.05126897	-14.87980669
1013	10.0512597	-14.87987969
1014	10.05123863	-14.88009505
1015	10.05122941	-14.88016882
1016	10.05121207	-14.88035385
1017	10.05120459	-14.88040609
1018	10.05119115	-14.88052097
1019	10.05118251	-14.88058989
1020	10.05117188	-14.88069343
1021	10.05116113	-14.88078694
1022	10.05114915	-14.88093192
1023	10.05113893	-14.88103242
1024	10.05112768	-14.8811432
1025	10.05111857	-14.8812251
1026	10.05110722	-14.88131944
1027	10.05109709	-14.88141207
1028	10.05108397	-14.8815322
1029	10.05107389	-14.88161483
1030	10.05106579	-14.88166099
1031	10.05105521	-14.88175984
1032	10.05104418	-14.88187001
1033	10.05103034	-14.88199475
1034	10.05102486	-14.88201627
1035	10.05101225	-14.88214099
1036	10.05100527	-14.88218262
1037	10.05099701	-14.88226323
1038	10.0509844	-14.88238151
1039	10.05097361	-14.88248339
1040	10.05096201	-14.8825893
1041	10.05095728	-14.88259985
1042	10.05094465	-14.88271129
1043	10.05093594	-14.88278074
1044	10.05092716	-14.88286373
1045	10.05091362	-14.8829817
1046	10.05089981	-14.88312969
1047	10.05089052	-14.8832221
1048	10.05088066	-14.88328928
1049	10.05087254	-14.88335981
1050	10.05086203	-14.88347552
1051	10.05085031	-14.88358483
1052	10.05084006	-14.88366802
1053	10.05083274	-14.88372861
1054	10.0508212	-14.88381913
1055	10.05081084	-14.88392266
1056	10.05079703	-14.88403345
1057	10.05078809	-14.88410823
1058	10.05078081	-14.88416676
1059	10.05077374	-14.8842292
1060	10.05076424	-14.88430404
1061	10.05075306	-14.88441544
1062	10.05074555	-14.88448227
1063	10.05073726	-14.88455808
1064	10.05072928	-14.88462667
1065	10.05072192	-14.88469013
1066	10.05071082	-14.88478181
1067	10.05070383	-14.88484275
1068	10.0506956	-14.8849092
1069	10.05068889	-14.88494985
1070	10.0506777	-14.88507503
1071	10.05066818	-14.88517306
1072	10.05065922	-14.88525993
1073	10.05064851	-14.88537993
1074	10.05064062	-14.88543928
1075	10.05063309	-14.88550505
1076	10.05062145	-14.88560894
1077	10.05061205	-14.88569171
1078	10.05060008	-14.88583544
1079	10.05058801	-14.88596628
1080	10.0505789	-14.8860507
1081	10.05056932	-14.88613246
1082	10.05055749	-14.88627469
1083	10.05054769	-14.88636562
1084	10.05053846	-14.88644677
1085	10.05052718	-14.88654541
1086	10.05051441	-14.88666527
1087	10.05050509	-14.88674472
1088	10.05049464	-14.88684189
1089	10.05049061	-14.88684907
1090	10.05048163	-14.88691968
1091	10.05047383	-14.88701236
1092	10.05046324	-14.88710356
1093	10.05045668	-14.88713634
1094	10.05044098	-14.88729928
1095	10.05042752	-14.88743194
1096	10.05041553	-14.88753785
1097	10.05040248	-14.88764379
1098	10.05039187	-14.88775357
1099	10.0503808	-14.88786652
1100	10.05036985	-14.88798294
1101	10.05036186	-14.88805326
1102	10.05035318	-14.88812184
1103	10.05033887	-14.88826591
1104	10.05032862	-14.88835502
1105	10.05031893	-14.88844695
1106	10.05030983	-14.88853196
1107	10.05029916	-14.88863413
1108	10.05028608	-14.88875304
1109	10.05027561	-14.88887418
1110	10.05026341	-14.88897013
1111	10.05025149	-14.88909929
1112	10.05024124	-14.88918381
1113	10.05022832	-14.88930955
1114	10.05021697	-14.88941413
1115	10.0502081	-14.88948442
1116	10.0501952	-14.88960502
1117	10.05018374	-14.88972223
1118	10.0501706	-14.88985556
1119	10.0501614	-14.8899503
1120	10.05015448	-14.89000603
1121	10.05014308	-14.89012574
1122	10.05013445	-14.89020912
1123	10.0501241	-14.89031003
1124	10.05011515	-14.89038013
1125	10.05010517	-14.89047066
1126	10.05009696	-14.89055248
1127	10.05008847	-14.89063328
1128	10.0500792	-14.89071536
1129	10.05007203	-14.8907667
1130	10.05005828	-14.89090883
1131	10.05004815	-14.89100245
1132	10.05003844	-14.89109351
1133	10.05001577	-14.89135956
1134	10.05000533	-14.89146272
1135	10.04999567	-14.89154781
1136	10.04998663	-14.89163022
1137	10.04997654	-14.89172978
1138	10.04996743	-14.89180457
1139	10.04995533	-14.89192674
1140	10.04994376	-14.89203351
1141	10.04993505	-14.89211024
1142	10.04992707	-14.89217106
1143	10.04991755	-14.89227477
1144	10.04990841	-14.89235404
1145	10.04989908	-14.89243328
1146	10.0498872	-14.89255723
1147	10.04987931	-14.89261677
1148	10.04986934	-14.8927181
1149	10.0498591	-14.89282453
1150	10.04985081	-14.89288742
1151	10.04984246	-14.89295688
1152	10.04983307	-14.89303751
1153	10.04982509	-14.89309741
1154	10.04981383	-14.89321769
1155	10.04980172	-14.89332158
1156	10.04979169	-14.89340449
1157	10.04978145	-14.89349952
1158	10.04977487	-14.89354477
1159	10.04976196	-14.89367622
1160	10.04975363	-14.89374854
1161	10.04974411	-14.89381371
1162	10.04973578	-14.89388636
1163	10.04972701	-14.8939621
1164	10.04971783	-14.89405213
1165	10.04971053	-14.89411698
1166	10.04970127	-14.89419573
1167	10.04969391	-14.89427033
1168	10.04968512	-14.89434714
1169	10.04967458	-14.89445209
1170	10.04966566	-14.89453184
1171	10.04965626	-14.89462154
1172	10.04964718	-14.89470093
1173	10.04963807	-14.89480204
1174	10.04962315	-14.89494543
1175	10.04961464	-14.89503683
1176	10.04960114	-14.89518343
1177	10.04959227	-14.89526108
1178	10.04957979	-14.89539531
1179	10.04956951	-14.89551176
1180	10.04955988	-14.89560294
1181	10.04954898	-14.89571867
1182	10.04953648	-14.89582533
1183	10.04952636	-14.89593091
1184	10.04952173	-14.89597923
1185	10.04951533	-14.89602291
1186	10.04950433	-14.89611899
1187	10.04949792	-14.89615795
1188	10.04948967	-14.8962326
1189	10.04948157	-14.89629497
1190	10.04946624	-14.89644334
1191	10.0494579	-14.89650844
1192	10.04945134	-14.89656971
1193	10.04944215	-14.89665804
1194	10.04943316	-14.89674282
1195	10.04942403	-14.89683532
1196	10.04941203	-14.89693634
1197	10.04939936	-14.89706089
1198	10.04939023	-14.89714152
1199	10.04938535	-14.89716915
1200	10.0493702	-14.89731561
1201	10.04936094	-14.89741126
1202	10.04935307	-14.89748493
1203	10.04934153	-14.89758204
1204	10.04933159	-14.89767381
1205	10.04932137	-14.89777151
1206	10.04930891	-14.89790385
1207	10.04929998	-14.89798052
1208	10.04928985	-14.89808782
1209	10.04928179	-14.89814368
1210	10.0492734	-14.89821324
1211	10.04926462	-14.89830924
1212	10.04926075	-14.89831697
1213	10.04925378	-14.89837438
1214	10.04924341	-14.89848163
1215	10.04923302	-14.89857834
1216	10.04922303	-14.8986641
1217	10.0492099	-14.89877219
1218	10.04919984	-14.89887542
1219	10.04919014	-14.89899349
1220	10.04918154	-14.89906955
1221	10.04917243	-14.89914063
1222	10.04916335	-14.89923616
1223	10.0491542	-14.89932218
1224	10.04914713	-14.89936774
1225	10.04913405	-14.89950755
1226	10.04912509	-14.89960117
1227	10.04911738	-14.8996734
1228	10.04911081	-14.89972475
1229	10.04910236	-14.89979977
1230	10.04909073	-14.89991093
1231	10.04907946	-14.90002198
1232	10.04906699	-14.90014822
1233	10.04905593	-14.90026624
1234	10.04904727	-14.90035796
1235	10.04903824	-14.90043671
1236	10.04902507	-14.90056663
1237	10.04901479	-14.90066656
1238	10.04900761	-14.90072081
1239	10.04900379	-14.90072586
1240	10.04899784	-14.90077324
1241	10.04898746	-14.90086646
1242	10.04897628	-14.90097375
1243	10.04896546	-14.90109397
1244	10.04895608	-14.90118155
1245	10.0489488	-14.90122556
1246	10.04894097	-14.90130449
1247	10.04893315	-14.90136451
1248	10.04892953	-14.90136887
1249	10.04892197	-14.90145943
1250	10.04891317	-14.90152727
1251	10.04890153	-14.90164908
1252	10.04889626	-14.90167635
1253	10.0488879	-14.9017408
1254	10.04888305	-14.90176439
1255	10.04887471	-14.901846
1256	10.048865	-14.90194893
1257	10.04885628	-14.9020428
1258	10.04884977	-14.90209419
1259	10.04884184	-14.90216429
1260	10.04883369	-14.90224471
1261	10.04882181	-14.90233589
1262	10.04881276	-14.90242518
1263	10.04880259	-14.90251647
1264	10.04879278	-14.90263196
1265	10.04878413	-14.9027244
1266	10.04877698	-14.9027852
1267	10.04876676	-14.90286079
1268	10.04875379	-14.9029923
1269	10.04874508	-14.90308656
1270	10.04873648	-14.903169
1271	10.04872674	-14.90325872
1272	10.04872308	-14.9032654
1273	10.04871626	-14.90330875
1274	10.04870701	-14.90338984
1275	10.04870356	-14.90339849
1276	10.04869345	-14.90350156
1277	10.04868321	-14.90361735
1278	10.04867247	-14.90373138
1279	10.04866366	-14.90381399
1280	10.04865381	-14.9039093
1281	10.04864232	-14.90401177
1282	10.04863432	-14.90406969
1283	10.04862335	-14.90416865
1284	10.04861722	-14.90421737
1285	10.04860861	-14.9042995
1286	10.04859803	-14.90441159
1287	10.04859267	-14.90444929
1288	10.0485882	-14.90447669
1289	10.04858068	-14.9045459
1290	10.04857246	-14.90463927
1291	10.04856914	-14.90464387
1292	10.04856353	-14.90469475
1293	10.04855559	-14.90477049
1294	10.04854523	-14.9048633
1295	10.04853537	-14.90496147
1296	10.04852481	-14.90508946
1297	10.04851066	-14.90522008
1298	10.04850294	-14.90530748
1299	10.04849517	-14.90536827
1300	10.04848526	-14.90547515
1301	10.04847872	-14.90551482
1302	10.04847286	-14.90555715
1303	10.04846416	-14.90563578
1304	10.04845562	-14.90572271
1305	10.04844567	-14.90583148
1306	10.04843422	-14.90595212
1307	10.04842117	-14.90607654
1308	10.04841204	-14.90615651
1309	10.04840532	-14.90620689
1310	10.0484013	-14.90621681
1311	10.04839357	-14.90627678
1312	10.04838628	-14.90634021
1313	10.04838249	-14.90635295
1314	10.04837527	-14.90642952
1315	10.04837217	-14.90643231
1316	10.04836309	-14.90652559
1317	10.04835543	-14.90660521
1318	10.04834861	-14.90667616
1319	10.04834307	-14.90671929
1320	10.04833629	-14.90677753
1321	10.04832715	-14.90686856
1322	10.04831778	-14.90695534
1323	10.0483075	-14.90704842
1324	10.04829539	-14.90716586
1325	10.04828663	-14.9072483
1326	10.0482824	-14.90727122
1327	10.04827443	-14.90736662
1328	10.04826516	-14.90747059
1329	10.04825618	-14.90756537
1330	10.04824475	-14.90766875
1331	10.04823635	-14.90774086
1332	10.04822108	-14.90792877
1333	10.04821091	-14.90801581
1334	10.04820745	-14.90802334
1335	10.04819979	-14.90809277
1336	10.0481942	-14.9081248
1337	10.04818725	-14.9081736
1338	10.04818341	-14.90819331
1339	10.04817643	-14.90826356
1340	10.04816927	-14.90832087
1341	10.04816292	-14.90837574
1342	10.04815568	-14.90845677
1343	10.04814794	-14.9085327
1344	10.04814149	-14.90858715
1345	10.04812984	-14.90870541
1346	10.04812072	-14.90879227
1347	10.0481118	-14.90887631
1348	10.04810331	-14.90897018
1349	10.04809357	-14.90907344
1350	10.048083	-14.90917473
1351	10.04807257	-14.90928231
1352	10.0480622	-14.90938012
1353	10.04805375	-14.90945656
1354	10.04804471	-14.90954271
1355	10.04803644	-14.90960881
1356	10.04802864	-14.90967499
1357	10.04802286	-14.90971336
1358	10.04801474	-14.90979589
1359	10.04800416	-14.90990109
1360	10.04799596	-14.90998561
1361	10.04798841	-14.91004496
1362	10.04797971	-14.9101472
1363	10.04797573	-14.91016166
1364	10.04796664	-14.91026144
1365	10.04796131	-14.91029447
1366	10.0479524	-14.91039069
1367	10.04794399	-14.91049996
1368	10.04793619	-14.91057359
1369	10.04793303	-14.91057639
1370	10.04792548	-14.91063164
1371	10.04791904	-14.91068751
1372	10.04791146	-14.91075142
1373	10.04790162	-14.91085862
1374	10.04789319	-14.91094081
1375	10.04788625	-14.91101334
1376	10.04787371	-14.91114137
1377	10.04786145	-14.91127463
1378	10.04785325	-14.91134925
1379	10.04784405	-14.91144005
1380	10.04783369	-14.91154912
1381	10.04782487	-14.91163043
1382	10.04781727	-14.9116946
1383	10.04780925	-14.91177351
1384	10.0478042	-14.91181033
1385	10.04779938	-14.91182883
1386	10.04779442	-14.9118532
1387	10.0477883	-14.91190285
1388	10.04777871	-14.91200784
1389	10.04776836	-14.91211464
1390	10.04775873	-14.91219308
1391	10.04775164	-14.91225886
1392	10.04774421	-14.91233707
1393	10.04773533	-14.91241253
1394	10.04772739	-14.91248549
1395	10.04772211	-14.91252305
1396	10.04771532	-14.91259308
1397	10.04770497	-14.91268026
1398	10.04769618	-14.91276993
1399	10.04768779	-14.91285323
1400	10.04768159	-14.91290253
1401	10.04767846	-14.91290657
1402	10.04766973	-14.91299681
1403	10.04766086	-14.91309111
1404	10.0476507	-14.91320025
1405	10.04763884	-14.91332855
1406	10.04763346	-14.91336778
1407	10.0476244	-14.91346361
1408	10.04761519	-14.91354768
1409	10.04760866	-14.91359912
1410	10.0476023	-14.91366615
1411	10.04759548	-14.91371673
1412	10.0475896	-14.91375989
1413	10.04758279	-14.91382558
1414	10.04757256	-14.91393176
1415	10.04756554	-14.91398873
1416	10.04755799	-14.91405659
1417	10.04755199	-14.91411215
1418	10.04754222	-14.91420394
1419	10.04753457	-14.91428395
1420	10.0475248	-14.91436476
1421	10.04751785	-14.91442495
1422	10.04751039	-14.91449788
1423	10.04750094	-14.91458709
1424	10.04749612	-14.9146156
1425	10.04748552	-14.91473834
1426	10.04748207	-14.9147492
1427	10.04747384	-14.91483884
1428	10.04746534	-14.91491914
1429	10.04745843	-14.91498483
1430	10.04745111	-14.91506635
1431	10.04744258	-14.91515389
1432	10.04743496	-14.91522474
1433	10.04742614	-14.91531596
1434	10.0474224	-14.91532286
1435	10.04741507	-14.91537345
1436	10.0474118	-14.91538407
1437	10.04739814	-14.9155398
1438	10.04738939	-14.91564678
1439	10.04738033	-14.91574624
1440	10.04737144	-14.91583993
1441	10.04736277	-14.91592722
1442	10.04735443	-14.91601968
1443	10.04734675	-14.9160977
1444	10.047337	-14.91618217
1445	10.04732859	-14.91626432
1446	10.04732057	-14.91634148
1447	10.04731756	-14.91634294
1448	10.04730701	-14.9164399
1449	10.04729848	-14.91654327
1450	10.04728712	-14.91665137
1451	10.04727743	-14.91674561
1452	10.04726933	-14.91684335
1453	10.04726088	-14.91692596
1454	10.04725381	-14.91699467
1455	10.04724644	-14.91706131
1456	10.04723664	-14.91715308
1457	10.04722718	-14.91726667
1458	10.04721298	-14.91740245
1459	10.04720317	-14.91750375
1460	10.04719375	-14.91758649
1461	10.0471868	-14.91764492
1462	10.04717731	-14.91773156
1463	10.04716706	-14.91783208
1464	10.04715975	-14.91787822
1465	10.04715123	-14.91794147
1466	10.0471436	-14.91799509
1467	10.0471404	-14.91799818
1468	10.04713736	-14.91799979
1469	10.04713415	-14.91800435
1470	10.04713131	-14.91800549
1471	10.04712019	-14.91811996
1472	10.0471123	-14.91819943
1473	10.0471057	-14.91825807
1474	10.04709574	-14.91833974
1475	10.04708982	-14.918391
1476	10.0470804	-14.91848883
1477	10.04707343	-14.91853424
1478	10.04706343	-14.91862101
1479	10.04705727	-14.91867409
1480	10.04704662	-14.91879096
1481	10.04704041	-14.91884405
1482	10.04703124	-14.9189317
1483	10.04702441	-14.91900654
1484	10.04701621	-14.91907439
1485	10.0470075	-14.91915796
1486	10.04699944	-14.91923749
1487	10.04699171	-14.91932419
1488	10.04698347	-14.91942102
1489	10.04697881	-14.91944849
1490	10.04696714	-14.91954757
1491	10.04696025	-14.91960952
1492	10.04695551	-14.91964445
1493	10.04694947	-14.91969695
1494	10.04694158	-14.91977587
1495	10.04693318	-14.9198626
1496	10.04692759	-14.91989829
1497	10.04692082	-14.91994825
1498	10.04691215	-14.92003477
1499	10.0469093	-14.92003672
1500	10.04690381	-14.92008284
1501	10.04689542	-14.92017576
1502	10.0468831	-14.92030554
1503	10.04687375	-14.92040653
1504	10.04686394	-14.92051277
1505	10.04685508	-14.92058785
1506	10.04684851	-14.92064759
1507	10.04684104	-14.92072243
1508	10.04683244	-14.92081443
1509	10.04682703	-14.92085038
1510	10.04681611	-14.92096999
1511	10.04680856	-14.9210428
1512	10.04680067	-14.92112085
1513	10.04679236	-14.92121752
1514	10.04678237	-14.92133417
1515	10.0467743	-14.9214223
1516	10.04676567	-14.92150812
1517	10.04675669	-14.92160473
1518	10.0467466	-14.92170347
1519	10.04673963	-14.92175902
1520	10.04672813	-14.92186598
1521	10.04671828	-14.92195992
1522	10.04670829	-14.92206466
1523	10.04670291	-14.92210452
1524	10.04669569	-14.92216327
1525	10.04668423	-14.92227913
1526	10.04667808	-14.92233626
1527	10.04667147	-14.92238434
1528	10.04666632	-14.92241517
1529	10.04666016	-14.92246562
1530	10.04665092	-14.92254985
1531	10.04663897	-14.92266729
1532	10.04663048	-14.92273142
1533	10.04662593	-14.92276179
1534	10.0466143	-14.9228906
1535	10.04660528	-14.92297384
1536	10.0465967	-14.92304235
1537	10.04658968	-14.92310588
1538	10.04658434	-14.92314454
1539	10.04658033	-14.92315939
1540	10.04657284	-14.92322305
1541	10.04656377	-14.92331678
1542	10.04655805	-14.92336303
1543	10.0465525	-14.92340416
1544	10.04654367	-14.92349355
1545	10.04653493	-14.92357656
1546	10.04653058	-14.92359079
1547	10.04652321	-14.92368136
1548	10.04651239	-14.92380822
1549	10.04650315	-14.92391034
1550	10.04649794	-14.92394072
1551	10.04649277	-14.92398564
1552	10.04647831	-14.92413965
1553	10.0464692	-14.92423551
1554	10.04646006	-14.92432168
1555	10.04645098	-14.92439865
1556	10.04644232	-14.92449345
1557	10.04643379	-14.92457507
1558	10.04642585	-14.92463953
1559	10.0464196	-14.92469179
1560	10.0464118	-14.92478085
1561	10.04640352	-14.92486363
1562	10.04639972	-14.92487715
1563	10.04639181	-14.92495872
1564	10.04638312	-14.92504495
1565	10.04637666	-14.92509896
1566	10.0463697	-14.92515637
1567	10.04636402	-14.92519362
1568	10.0463515	-14.92532595
1569	10.04633918	-14.92546764
1570	10.04633253	-14.92552406
1571	10.04632853	-14.92554048
1572	10.04632044	-14.9256169
1573	10.04631325	-14.92568971
1574	10.04630521	-14.92576342
1575	10.04629702	-14.92584593
1576	10.04629053	-14.92590677
1577	10.04628212	-14.92598575
1578	10.0462748	-14.92606915
1579	10.04626683	-14.9261488
1580	10.04625725	-14.92624992
1581	10.04624966	-14.92632336
1582	10.04624103	-14.92640799
1583	10.0462322	-14.92650419
1584	10.04622863	-14.92651388
1585	10.04622091	-14.92659724
1586	10.0462098	-14.92671191
1587	10.04620684	-14.926713
1588	10.04620054	-14.92677375
1589	10.04619555	-14.92680142
1590	10.04618761	-14.92686711
1591	10.04618314	-14.92690072
1592	10.04617578	-14.92697414
1593	10.0461677	-14.92705258
1594	10.04615676	-14.92717514
1595	10.04614852	-14.92724812
1596	10.04614293	-14.92729502
1597	10.04613359	-14.92741297
1598	10.04612511	-14.92749618
1599	10.04611771	-14.92756288
1600	10.04610642	-14.92767146
1601	10.04609532	-14.92777847
1602	10.04608802	-14.92784441
1603	10.04607956	-14.92791909
1604	10.04607206	-14.92799053
1605	10.04606402	-14.92807349
1606	10.0460592	-14.92810917
1607	10.0460485	-14.92822108
1608	10.04604118	-14.92828858
1609	10.0460327	-14.92835847
1610	10.04602405	-14.9284392
1611	10.04601306	-14.9285476
1612	10.04600636	-14.92860888
1613	10.04599728	-14.9286968
1614	10.04598987	-14.92876968
1615	10.04598399	-14.92882024
1616	10.04597106	-14.92894979
1617	10.04596336	-14.92902518
1618	10.04595751	-14.92906778
1619	10.04595237	-14.92909781
1620	10.0459432	-14.92918081
1621	10.04593779	-14.92922259
1622	10.04593087	-14.92928174
1623	10.0459212	-14.92937396
1624	10.0459119	-14.92946193
1625	10.04590086	-14.92956403
1626	10.04589337	-14.92963587
1627	10.04588489	-14.92972483
1628	10.04587596	-14.92979366
1629	10.04586694	-14.92988008
1630	10.04586198	-14.92990143
1631	10.04585506	-14.92997127
1632	10.0458456	-14.93004806
1633	10.04583668	-14.93015242
1634	10.04582427	-14.93027486
1635	10.04581518	-14.93038915
1636	10.04580718	-14.93046624
1637	10.04579552	-14.93060611
1638	10.04578731	-14.93067377
1639	10.0457839	-14.93068211
1640	10.04577614	-14.9307488
1641	10.04576705	-14.9308328
1642	10.0457605	-14.93089333
1643	10.04575316	-14.93096216
1644	10.04574708	-14.9310092
1645	10.04573637	-14.93109843
1646	10.04572967	-14.9311551
1647	10.04572143	-14.93123876
1648	10.04571813	-14.93124756
1649	10.04571043	-14.93130844
1650	10.04570257	-14.93137567
1651	10.0456938	-14.93146439
1652	10.04568425	-14.93155172
1653	10.04567509	-14.93163888
1654	10.04566484	-14.93173712
1655	10.04565794	-14.93180697
1656	10.04565197	-14.93185979
1657	10.04564872	-14.9318685
1658	10.04564058	-14.9319489
1659	10.04563322	-14.93201497
1660	10.04562619	-14.93208496
1661	10.04561796	-14.93216213
1662	10.04560855	-14.93228355
1663	10.04560145	-14.93234827
1664	10.04559607	-14.93238556
1665	10.04559305	-14.9324064
1666	10.04558385	-14.93250376
1667	10.04557773	-14.93255077
1668	10.04557064	-14.93260915
1669	10.04556372	-14.93267315
1670	10.04555644	-14.93273435
1671	10.04554937	-14.93279935
1672	10.04554233	-14.93286065
1673	10.04553718	-14.93289749
1674	10.04553073	-14.93295564
1675	10.04552226	-14.93304586
1676	10.04551105	-14.93316537
1677	10.04550332	-14.93324006
1678	10.04549456	-14.93332924
1679	10.04548653	-14.93340583
1680	10.04547856	-14.93349091
1681	10.0454688	-14.93358282
1682	10.04545904	-14.93368534
1683	10.04544931	-14.93378826
1684	10.04544011	-14.93387127
1685	10.04542926	-14.93398374
1686	10.04542105	-14.93406616
1687	10.04540975	-14.93418276
1688	10.04540201	-14.93426056
1689	10.04539413	-14.93434068
1690	10.04538798	-14.93438496
1691	10.0453808	-14.93443804
1692	10.04537204	-14.93451541
1693	10.04536632	-14.93457267
1694	10.04535976	-14.93461661
1695	10.04535045	-14.93470871
1696	10.04534363	-14.93475455
1697	10.04533811	-14.93479664
1698	10.0453328	-14.93483561
1699	10.04532694	-14.93488563
1700	10.04532224	-14.93492326
1701	10.04531518	-14.93499006
1702	10.04530916	-14.93504006
1703	10.0453021	-14.93511559
1704	10.04529564	-14.93517561
1705	10.04529137	-14.93520457
1706	10.04528536	-14.93526275
1707	10.0452805	-14.93530631
1708	10.0452717	-14.93539899
1709	10.04526551	-14.93544452
1710	10.04525821	-14.93550824
1711	10.04525007	-14.93559824
1712	10.04524261	-14.93567449
1713	10.04523515	-14.93573823
1714	10.04523109	-14.93576037
1715	10.04522409	-14.93581508
1716	10.04522068	-14.93582661
1717	10.04521061	-14.93595501
1718	10.04520655	-14.93597083
1719	10.0451999	-14.93603059
1720	10.04519323	-14.93609947
1721	10.0451842	-14.93620895
1722	10.04517652	-14.93628447
1723	10.04516714	-14.93639775
1724	10.04516142	-14.93643847
1725	10.04515509	-14.93649494
1726	10.0451497	-14.93654278
1727	10.04514108	-14.93663793
1728	10.04513438	-14.93669811
1729	10.0451276	-14.93676062
1730	10.04512135	-14.93681967
1731	10.04511379	-14.93689468
1732	10.04510797	-14.93695257
1733	10.04510238	-14.93699968
1734	10.04509496	-14.93708003
1735	10.04509199	-14.93708707
1736	10.04508505	-14.93714892
1737	10.04507622	-14.9372386
1738	10.04506885	-14.93731625
1739	10.04506452	-14.93734355
1740	10.04505909	-14.93737774
1741	10.04504727	-14.93748171
1742	10.04503834	-14.93757206
1743	10.04503138	-14.93763486
1744	10.04502177	-14.93773276
1745	10.04501523	-14.93779456
1746	10.04500894	-14.93785668
1747	10.04500071	-14.93794072
1748	10.04499288	-14.93802246
1749	10.0449865	-14.93809028
1750	10.04498061	-14.93813746
1751	10.04497353	-14.93820553
1752	10.04496642	-14.93826853
1753	10.04496192	-14.93828739
1754	10.04495046	-14.93842058
1755	10.04494173	-14.93849171
1756	10.04493445	-14.9385617
1757	10.04492604	-14.93865047
1758	10.04491866	-14.93871863
1759	10.04491279	-14.93876166
1760	10.04490998	-14.93877055
1761	10.04490263	-14.93885413
1762	10.04489491	-14.9389284
1763	10.04488632	-14.93901362
1764	10.04487983	-14.9390784
1765	10.04487182	-14.93914665
1766	10.04486418	-14.9392398
1767	10.04485599	-14.93931594
1768	10.04484772	-14.93940624
1769	10.04483931	-14.93949771
1770	10.04483288	-14.93955319
1771	10.0448251	-14.93963242
1772	10.04481933	-14.93967741
1773	10.0448132	-14.9397326
1774	10.04480589	-14.93981204
1775	10.04479603	-14.9399011
1776	10.04478965	-14.93995991
1777	10.04478037	-14.94003498
1778	10.04477116	-14.9401317
1779	10.04476221	-14.9402279
1780	10.04475426	-14.94030784
1781	10.04474307	-14.94040846
1782	10.04473834	-14.9404386
1783	10.04473028	-14.94052684
1784	10.04472753	-14.94054044
1785	10.04472485	-14.94054073
1786	10.0447166	-14.94063572
1787	10.04470965	-14.94070848
1788	10.04470473	-14.9407413
1789	10.04469868	-14.94080411
1790	10.04469115	-14.94088551
1791	10.04468486	-14.94093604
1792	10.04467892	-14.94098698
1793	10.04467249	-14.94104094
1794	10.04466485	-14.94112724
1795	10.04466158	-14.94113396
1796	10.04465475	-14.94121944
1797	10.04464361	-14.94133339
1798	10.0446343	-14.94143028
1799	10.04462541	-14.94152339
1800	10.04461531	-14.94162721
1801	10.04460612	-14.94172492
1802	10.04460002	-14.94177653
1803	10.04459476	-14.94181592
1804	10.04458482	-14.94190519
1805	10.04458082	-14.94192745
1806	10.04457338	-14.94199372
1807	10.04456489	-14.94207851
1808	10.044559	-14.94214459
1809	10.04454904	-14.94223608
1810	10.04454397	-14.94226863
1811	10.04453578	-14.94233553
