iter	RMSE	Poisson
933	10.05213646	-14.87175512
934	10.05212861	-14.87181864
935	10.05211924	-14.8719009
936	10.05211276	-14.87194171
937	10.05210268	-14.87203536
938	10.05209108	-14.87214713
939	10.05207968	-14.87225335
940	10.05206973	-14.87232802
941	10.05205902	-14.87242933
942	10.05204943	-14.87250059
943	10.05204175	-14.87255635
944	10.05203147	-14.87263837
945	10.05202373	-14.872702
946	10.05201138	-14.87281665
947	10.05200409	-14.87286795
948	10.05199466	-14.87294722
949	10.05198457	-14.87304775
950	10.05197132	-14.87318924
951	10.05196032	-14.87328679
952	10.05195021	-14.87339968
953	10.05194118	-14.87347634
954	10.05193535	-14.87351442
955	10.05193147	-14.87351887
956	10.05192188	-14.87364161
957	10.05191086	-14.87374635
958	10.05190272	-14.87382133
959	10.05187705	-14.8741315
960	10.05186791	-14.8742106
961	10.05185458	-14.87435355
962	10.05184092	-14.87448928
963	10.05183037	-14.87459476
964	10.05182214	-14.87466214
965	10.0518081	-14.87476183
966	10.05179788	-14.87485558
967	10.05178772	-14.8749866
968	10.05177747	-14.87508377
969	10.05176607	-14.87519849
970	10.05174058	-14.87550149
971	10.05173138	-14.87559485
972	10.05171751	-14.87572084
973	10.05170544	-14.8758344
974	10.05169615	-14.87591676
975	10.05168566	-14.87601044
976	10.051673	-14.87612839
977	10.05166228	-14.87621295
978	10.0516535	-14.87628245
979	10.05164223	-14.87639124
980	10.05162884	-14.87650118
981	10.05161784	-14.87660566
982	10.05160605	-14.87671782
983	10.05159731	-14.87679251
984	10.05158924	-14.87685413
985	10.05157872	-14.87694937
986	10.05156566	-14.87709052
987	10.05155296	-14.87722846
988	10.05154567	-14.87731274
989	10.05152161	-14.87759271
990	10.0515116	-14.87768381
991	10.05149418	-14.87785102
992	10.05148257	-14.87795466
993	10.05147182	-14.87804275
994	10.05146131	-14.87813048
995	10.05144854	-14.87824116
996	10.05143629	-14.87833882
997	10.05142381	-14.87844273
998	10.05141372	-14.87852693
999	10.05140475	-14.87860332
