iter	Passed	Remaining
203	22720	88655
204	22820	88500
205	22935	88403
206	23054	88318
207	23186	88288
208	23294	88163
209	23401	88032
210	23512	87919
211	23629	87831
212	23736	87703
213	23860	87637
214	23975	87540
215	24104	87490
216	24228	87423
217	24337	87300
218	24450	87194
219	24569	87110
220	24737	87196
221	24846	87073
222	24961	86973
223	25080	86887
224	25198	86794
225	25303	86659
226	25398	86488
227	25510	86376
228	25601	86195
229	25709	86071
230	25827	85978
231	25931	85842
232	26036	85707
233	26158	85629
234	26269	85514
235	26383	85412
236	26488	85278
237	26597	85155
238	26716	85067
239	26820	84930
240	26926	84803
241	27032	84670
242	27119	84483
243	27186	84234
244	27293	84109
245	27412	84020
246	27498	83831
247	27616	83741
248	27732	83643
249	27823	83469
250	27925	83331
251	28043	83239
252	28170	83174
253	28273	83039
254	28396	82961
255	28496	82816
256	28600	82686
257	28710	82569
258	28810	82428
259	28923	82320
260	29059	82280
261	29180	82194
262	29293	82089
263	29383	81917
264	29494	81806
265	29596	81667
266	29698	81532
267	29806	81412
268	29917	81299
269	30033	81201
270	30148	81100
271	30257	80983
272	30370	80875
273	30465	80722
274	30573	80603
275	30678	80476
276	30791	80368
277	30937	80347
278	31028	80185
279	31126	80040
280	31204	79842
281	31316	79735
282	31381	79506
283	31490	79392
284	31605	79290
285	31710	79166
286	31794	78988
287	31896	78855
288	31992	78708
289	32069	78516
290	32175	78392
291	32286	78284
292	32390	78157
293	32490	78021
294	32583	77868
295	32692	77754
296	32814	77672
297	32923	77558
298	33036	77453
299	33157	77366
300	33267	77255
301	33386	77164
302	33520	77108
303	33646	77032
304	33774	76962
305	33894	76871
306	34022	76800
307	34141	76707
308	34234	76555
309	34352	76462
310	34488	76407
311	34604	76306
312	34731	76232
313	34851	76141
314	34978	76063
315	35105	75988
316	35195	75831
317	35287	75680
318	35393	75558
319	35483	75402
320	35609	75322
321	35730	75233
322	35874	75191
323	35994	75099
324	36100	74977
325	36224	74893
326	36348	74808
327	36468	74716
328	36581	74609
329	36694	74501
330	36842	74463
331	36960	74366
332	37058	74228
333	37177	74131
334	37284	74013
335	37394	73898
336	37517	73809
337	37621	73683
338	37738	73583
339	37844	73462
340	37944	73329
341	38068	73243
342	38190	73152
343	38306	73050
344	38417	72938
345	38536	72841
346	38658	72749
347	38777	72652
348	38902	72566
349	39026	72477
350	39130	72351
351	39238	72234
352	39348	72120
353	39473	72033
354	39584	71920
355	39683	71787
356	39808	71699
357	39922	71593
358	40034	71482
359	40142	71364
360	40253	71252
361	40366	71142
362	40483	71042
363	40584	70912
364	40682	70775
365	40782	70644
366	40895	70536
367	41007	70425
368	41132	70337
369	41242	70223
370	41349	70105
371	41432	69945
372	41528	69808
373	41627	69675
374	41715	69525
375	41808	69383
376	41928	69287
377	42034	69168
378	42151	69066
379	42258	68948
380	42361	68822
381	42471	68709
382	42575	68587
383	42686	68476
384	42806	68379
385	42911	68258
386	43025	68150
387	43155	68069
388	43268	67962
389	43384	67857
390	43492	67740
391	43619	67655
392	43734	67549
393	43861	67462
394	43968	67344
395	44101	67266
396	44205	67143
397	44318	67034
398	44449	66953
399	44567	66851
400	44637	66678
401	44744	66559
402	44839	66425
403	44946	66307
404	45065	66206
405	45179	66099
406	45288	65985
407	45394	65865
408	45476	65712
409	45599	65618
410	45724	65527
411	45827	65403
412	45921	65268
413	46032	65156
414	46155	65062
415	46252	64931
416	46369	64828
417	46479	64715
418	46581	64591
419	46698	64488
420	46803	64368
421	46915	64257
422	47021	64140
423	47143	64044
424	47242	63916
425	47350	63800
426	47453	63678
427	47570	63575
428	47683	63466
429	47790	63349
430	47908	63247
431	48042	63167
432	48150	63051
433	48280	62964
434	48397	62861
435	48544	62796
436	48685	62723
437	48800	62615
438	48902	62492
439	49012	62379
440	49125	62269
441	49239	62162
442	49357	62059
443	49466	61944
444	49577	61833
445	49682	61713
446	49765	61567
447	49873	61451
448	49981	61335
449	50105	61239
450	50220	61133
451	50307	60991
452	50402	60861
453	50509	60745
454	50619	60631
455	50728	60517
456	50822	60386
457	50910	60248
458	51019	60133
459	51137	60030
460	51245	59916
461	51339	59785
462	51445	59667
463	51553	59552
464	51659	59436
465	51774	59329
466	51884	59217
467	51989	59099
468	52104	58992
469	52213	58879
470	52315	58757
471	52414	58633
472	52514	58510
473	52633	58407
474	52748	58300
475	52871	58203
476	53003	58115
477	53116	58005
478	53238	57906
479	53351	57797
480	53474	57698
481	53601	57604
482	53718	57500
483	53845	57405
484	54012	57352
485	54124	57243
486	54234	57129
487	54342	57015
488	54449	56898
489	54551	56777
490	54668	56673
491	54776	56558
492	54857	56415
493	54971	56307
494	55076	56189
495	55184	56074
496	55292	55959
497	55397	55841
498	55500	55722
499	55606	55606
500	55706	55484
501	55814	55370
502	55922	55255
503	56037	55147
504	56157	55045
505	56262	54927
506	56368	54811
507	56479	54700
508	56565	54565
509	56673	54451
510	56773	54329
511	56886	54219
512	56998	54109
513	57115	54004
514	57228	53894
515	57342	53786
516	57453	53675
517	57575	53573
518	57690	53466
519	57814	53367
520	57945	53274
521	58075	53180
522	58209	53089
523	58327	52984
524	58449	52882
525	58563	52774
526	58670	52658
527	58780	52546
528	58899	52441
529	59002	52323
530	59098	52197
531	59186	52066
532	59286	51945
533	59395	51831
534	59500	51715
535	59613	51605
536	59712	51483
537	59819	51369
538	59925	51253
539	60030	51137
540	60134	51019
541	60223	50890
542	60330	50775
543	60438	50662
544	60546	50547
545	60646	50427
546	60763	50321
547	60866	50203
548	60966	50083
549	61075	49970
550	61178	49853
551	61289	49741
552	61404	49634
553	61518	49526
554	61625	49411
555	61729	49294
556	61853	49194
557	61957	49077
558	62071	48968
559	62179	48855
560	62289	48743
561	62402	48633
562	62514	48523
563	62638	48422
564	62753	48314
565	62871	48208
566	62994	48107
567	63126	48011
